listing_id,date,available,price,adjusted_price,minimum_nights,maximum_nights
2595,7/31/2023,f,$240.00 ,$240.00 ,30,1125
2595,8/1/2023,f,$240.00 ,$240.00 ,30,1125
2595,8/2/2023,f,$240.00 ,$240.00 ,30,1125
2595,8/3/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/4/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/5/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/6/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/7/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/8/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/9/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/10/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/11/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/12/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/13/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/14/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/15/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/16/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/17/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/18/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/19/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/20/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/21/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/22/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/23/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/24/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/25/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/26/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/27/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/28/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/29/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/30/2023,t,$240.00 ,$240.00 ,30,1125
2595,8/31/2023,t,$240.00 ,$240.00 ,30,1125
5121,7/31/2023,f,$60.00 ,$60.00 ,30,730
5121,8/1/2023,f,$60.00 ,$60.00 ,30,730
5121,8/2/2023,f,$60.00 ,$60.00 ,30,730
5121,8/3/2023,f,$60.00 ,$60.00 ,30,730
5121,8/4/2023,f,$60.00 ,$60.00 ,30,730
5121,8/5/2023,f,$60.00 ,$60.00 ,30,730
5121,8/6/2023,f,$60.00 ,$60.00 ,30,730
5121,8/7/2023,f,$60.00 ,$60.00 ,30,730
5121,8/8/2023,f,$60.00 ,$60.00 ,30,730
5121,8/9/2023,f,$60.00 ,$60.00 ,30,730
5121,8/10/2023,f,$60.00 ,$60.00 ,30,730
5121,8/11/2023,f,$60.00 ,$60.00 ,30,730
5121,8/12/2023,f,$60.00 ,$60.00 ,30,730
5121,8/13/2023,f,$60.00 ,$60.00 ,30,730
5121,8/14/2023,f,$60.00 ,$60.00 ,30,730
5121,8/15/2023,f,$60.00 ,$60.00 ,30,730
5121,8/16/2023,f,$60.00 ,$60.00 ,30,730
5121,8/17/2023,f,$60.00 ,$60.00 ,30,730
5121,8/18/2023,f,$60.00 ,$60.00 ,30,730
5121,8/19/2023,f,$60.00 ,$60.00 ,30,730
5121,8/20/2023,f,$60.00 ,$60.00 ,30,730
5121,8/21/2023,f,$60.00 ,$60.00 ,30,730
5121,8/22/2023,f,$60.00 ,$60.00 ,30,730
5121,8/23/2023,f,$60.00 ,$60.00 ,30,730
5121,8/24/2023,f,$60.00 ,$60.00 ,30,730
5121,8/25/2023,f,$60.00 ,$60.00 ,30,730
5121,8/26/2023,f,$60.00 ,$60.00 ,30,730
5121,8/27/2023,f,$60.00 ,$60.00 ,30,730
5121,8/28/2023,f,$60.00 ,$60.00 ,30,730
5121,8/29/2023,f,$60.00 ,$60.00 ,30,730
5121,8/30/2023,f,$60.00 ,$60.00 ,30,730
5121,8/31/2023,f,$60.00 ,$60.00 ,30,730
5136,7/31/2023,t,$276.00 ,$276.00 ,21,1125
5136,8/1/2023,t,$276.00 ,$276.00 ,21,1125
5136,8/2/2023,t,$276.00 ,$276.00 ,21,1125
5136,8/3/2023,t,$276.00 ,$276.00 ,21,1125
5136,8/4/2023,t,$276.00 ,$276.00 ,21,1125
5136,8/5/2023,t,$276.00 ,$276.00 ,21,1125
5136,8/6/2023,t,$276.00 ,$276.00 ,21,1125
5136,8/7/2023,t,$276.00 ,$276.00 ,21,1125
5136,8/8/2023,t,$276.00 ,$276.00 ,21,1125
5136,8/9/2023,t,$276.00 ,$276.00 ,21,1125
5136,8/10/2023,t,$276.00 ,$276.00 ,21,1125
5136,8/11/2023,t,$276.00 ,$276.00 ,21,1125
5136,8/12/2023,t,$276.00 ,$276.00 ,21,1125
5136,8/13/2023,t,$276.00 ,$276.00 ,21,1125
5136,8/14/2023,t,$276.00 ,$276.00 ,21,1125
5136,8/15/2023,t,$276.00 ,$276.00 ,21,1125
5136,8/16/2023,t,$276.00 ,$276.00 ,21,1125
5136,8/17/2023,t,$276.00 ,$276.00 ,21,1125
5136,8/18/2023,t,$276.00 ,$276.00 ,21,1125
5136,8/19/2023,t,$276.00 ,$276.00 ,21,1125
5136,8/20/2023,f,$276.00 ,$276.00 ,21,1125
5136,8/21/2023,f,$276.00 ,$276.00 ,21,1125
5136,8/22/2023,f,$276.00 ,$276.00 ,21,1125
5136,8/23/2023,f,$276.00 ,$276.00 ,21,1125
5136,8/24/2023,f,$276.00 ,$276.00 ,21,1125
5136,8/25/2023,f,$276.00 ,$276.00 ,21,1125
5136,8/26/2023,f,$276.00 ,$276.00 ,21,1125
5136,8/27/2023,f,$276.00 ,$276.00 ,21,1125
5136,8/28/2023,f,$276.00 ,$276.00 ,21,1125
5136,8/29/2023,f,$276.00 ,$276.00 ,21,1125
5136,8/30/2023,f,$276.00 ,$276.00 ,21,1125
5136,8/31/2023,f,$276.00 ,$276.00 ,21,1125
5178,7/31/2023,f,$68.00 ,$68.00 ,2,14
5178,8/1/2023,f,$68.00 ,$68.00 ,2,14
5178,8/2/2023,f,$68.00 ,$68.00 ,2,14
5178,8/3/2023,f,$68.00 ,$68.00 ,2,14
5178,8/4/2023,f,$68.00 ,$68.00 ,2,14
5178,8/5/2023,f,$68.00 ,$68.00 ,2,14
5178,8/6/2023,f,$68.00 ,$68.00 ,2,14
5178,8/7/2023,f,$68.00 ,$68.00 ,2,14
5178,8/8/2023,f,$68.00 ,$68.00 ,2,14
5178,8/9/2023,f,$68.00 ,$68.00 ,2,14
5178,8/10/2023,t,$68.00 ,$68.00 ,2,14
5178,8/11/2023,f,$68.00 ,$68.00 ,2,14
5178,8/12/2023,f,$68.00 ,$68.00 ,2,14
5178,8/13/2023,f,$68.00 ,$68.00 ,2,14
5178,8/14/2023,f,$68.00 ,$68.00 ,2,14
5178,8/15/2023,f,$68.00 ,$68.00 ,2,14
5178,8/16/2023,f,$68.00 ,$68.00 ,2,14
5178,8/17/2023,f,$68.00 ,$68.00 ,2,14
5178,8/18/2023,f,$68.00 ,$68.00 ,2,14
5178,8/19/2023,f,$68.00 ,$68.00 ,2,14
5178,8/20/2023,t,$68.00 ,$68.00 ,2,14
5178,8/21/2023,f,$68.00 ,$68.00 ,2,14
5178,8/22/2023,f,$68.00 ,$68.00 ,2,14
5178,8/23/2023,f,$68.00 ,$68.00 ,2,14
5178,8/24/2023,f,$68.00 ,$68.00 ,2,14
5178,8/25/2023,f,$68.00 ,$68.00 ,2,14
5178,8/26/2023,f,$68.00 ,$68.00 ,2,14
5178,8/27/2023,f,$68.00 ,$68.00 ,2,14
5178,8/28/2023,t,$68.00 ,$68.00 ,2,14
5178,8/29/2023,f,$68.00 ,$68.00 ,2,14
5178,8/30/2023,f,$68.00 ,$68.00 ,2,14
5178,8/31/2023,f,$68.00 ,$68.00 ,2,14
5203,7/31/2023,f,$75.00 ,$75.00 ,2,14
5203,8/1/2023,f,$75.00 ,$75.00 ,2,14
5203,8/2/2023,f,$75.00 ,$75.00 ,2,14
5203,8/3/2023,f,$75.00 ,$75.00 ,2,14
5203,8/4/2023,f,$75.00 ,$75.00 ,2,14
5203,8/5/2023,f,$75.00 ,$75.00 ,2,14
5203,8/6/2023,f,$75.00 ,$75.00 ,2,14
5203,8/7/2023,f,$75.00 ,$75.00 ,2,14
5203,8/8/2023,f,$75.00 ,$75.00 ,2,14
5203,8/9/2023,f,$75.00 ,$75.00 ,2,14
5203,8/10/2023,f,$75.00 ,$75.00 ,2,14
5203,8/11/2023,f,$75.00 ,$75.00 ,2,14
5203,8/12/2023,f,$75.00 ,$75.00 ,2,14
5203,8/13/2023,f,$75.00 ,$75.00 ,2,14
5203,8/14/2023,f,$75.00 ,$75.00 ,2,14
5203,8/15/2023,f,$75.00 ,$75.00 ,2,14
5203,8/16/2023,f,$75.00 ,$75.00 ,2,14
5203,8/17/2023,f,$75.00 ,$75.00 ,2,14
5203,8/18/2023,f,$75.00 ,$75.00 ,2,14
5203,8/19/2023,f,$75.00 ,$75.00 ,2,14
5203,8/20/2023,f,$75.00 ,$75.00 ,2,14
5203,8/21/2023,f,$75.00 ,$75.00 ,2,14
5203,8/22/2023,f,$75.00 ,$75.00 ,2,14
5203,8/23/2023,f,$75.00 ,$75.00 ,2,14
5203,8/24/2023,f,$75.00 ,$75.00 ,2,14
5203,8/25/2023,f,$75.00 ,$75.00 ,2,14
5203,8/26/2023,f,$75.00 ,$75.00 ,2,14
5203,8/27/2023,f,$75.00 ,$75.00 ,2,14
5203,8/28/2023,f,$75.00 ,$75.00 ,2,14
5203,8/29/2023,f,$75.00 ,$75.00 ,2,14
5203,8/30/2023,f,$75.00 ,$75.00 ,2,14
5203,8/31/2023,f,$75.00 ,$75.00 ,2,14
5803,7/31/2023,t,$135.00 ,$135.00 ,3,30
5803,8/1/2023,t,$135.00 ,$135.00 ,3,30
5803,8/2/2023,t,$135.00 ,$135.00 ,3,30
5803,8/3/2023,t,$135.00 ,$135.00 ,3,30
5803,8/4/2023,t,$135.00 ,$135.00 ,3,30
5803,8/5/2023,t,$135.00 ,$135.00 ,3,30
5803,8/6/2023,t,$135.00 ,$135.00 ,3,30
5803,8/7/2023,t,$135.00 ,$135.00 ,4,30
5803,8/8/2023,t,$135.00 ,$135.00 ,4,30
5803,8/9/2023,t,$135.00 ,$135.00 ,4,30
5803,8/10/2023,t,$135.00 ,$135.00 ,4,30
5803,8/11/2023,t,$135.00 ,$135.00 ,4,30
5803,8/12/2023,t,$135.00 ,$135.00 ,4,30
5803,8/13/2023,t,$135.00 ,$135.00 ,4,30
5803,8/14/2023,t,$135.00 ,$135.00 ,4,30
5803,8/15/2023,t,$135.00 ,$135.00 ,4,30
5803,8/16/2023,t,$135.00 ,$135.00 ,4,30
5803,8/17/2023,t,$135.00 ,$135.00 ,4,30
5803,8/18/2023,t,$135.00 ,$135.00 ,4,30
5803,8/19/2023,t,$135.00 ,$135.00 ,4,30
5803,8/20/2023,t,$135.00 ,$135.00 ,4,30
5803,8/21/2023,t,$135.00 ,$135.00 ,4,30
5803,8/22/2023,t,$135.00 ,$135.00 ,4,30
5803,8/23/2023,t,$135.00 ,$135.00 ,4,30
5803,8/24/2023,t,$135.00 ,$135.00 ,4,30
5803,8/25/2023,t,$135.00 ,$135.00 ,4,30
5803,8/26/2023,t,$135.00 ,$135.00 ,4,30
5803,8/27/2023,t,$135.00 ,$135.00 ,4,30
5803,8/28/2023,t,$135.00 ,$135.00 ,4,30
5803,8/29/2023,t,$135.00 ,$135.00 ,4,30
5803,8/30/2023,t,$135.00 ,$135.00 ,4,30
5803,8/31/2023,t,$135.00 ,$135.00 ,4,30
6848,7/31/2023,f,$89.00 ,$89.00 ,30,1125
6848,8/1/2023,f,$89.00 ,$89.00 ,30,1125
6848,8/2/2023,f,$89.00 ,$89.00 ,30,1125
6848,8/3/2023,f,$89.00 ,$89.00 ,30,1125
6848,8/4/2023,f,$89.00 ,$89.00 ,30,1125
6848,8/5/2023,f,$89.00 ,$89.00 ,30,1125
6848,8/6/2023,f,$89.00 ,$89.00 ,30,1125
6848,8/7/2023,f,$89.00 ,$89.00 ,30,1125
6848,8/8/2023,f,$89.00 ,$89.00 ,30,1125
6848,8/9/2023,f,$89.00 ,$89.00 ,30,1125
6848,8/10/2023,f,$89.00 ,$89.00 ,30,1125
6848,8/11/2023,f,$89.00 ,$89.00 ,30,1125
6848,8/12/2023,f,$89.00 ,$89.00 ,30,1125
6848,8/13/2023,f,$89.00 ,$89.00 ,30,1125
6848,8/14/2023,f,$89.00 ,$89.00 ,30,1125
6848,8/15/2023,t,$89.00 ,$89.00 ,30,1125
6848,8/16/2023,t,$89.00 ,$89.00 ,30,1125
6848,8/17/2023,t,$89.00 ,$89.00 ,30,1125
6848,8/18/2023,t,$89.00 ,$89.00 ,30,1125
6848,8/19/2023,t,$89.00 ,$89.00 ,30,1125
6848,8/20/2023,f,$89.00 ,$89.00 ,30,1125
6848,8/21/2023,f,$89.00 ,$89.00 ,30,1125
6848,8/22/2023,f,$89.00 ,$89.00 ,30,1125
6848,8/23/2023,f,$89.00 ,$89.00 ,30,1125
6848,8/24/2023,f,$89.00 ,$89.00 ,30,1125
6848,8/25/2023,f,$89.00 ,$89.00 ,30,1125
6848,8/26/2023,f,$89.00 ,$89.00 ,30,1125
6848,8/27/2023,f,$89.00 ,$89.00 ,30,1125
6848,8/28/2023,f,$89.00 ,$89.00 ,30,1125
6848,8/29/2023,f,$89.00 ,$89.00 ,30,1125
6848,8/30/2023,f,$89.00 ,$89.00 ,30,1125
6848,8/31/2023,f,$89.00 ,$89.00 ,30,1125
6872,7/31/2023,f,$65.00 ,$65.00 ,30,180
6872,8/1/2023,f,$65.00 ,$65.00 ,30,180
6872,8/2/2023,f,$65.00 ,$65.00 ,30,180
6872,8/3/2023,f,$65.00 ,$65.00 ,30,180
6872,8/4/2023,f,$65.00 ,$65.00 ,30,180
6872,8/5/2023,f,$65.00 ,$65.00 ,30,180
6872,8/6/2023,f,$65.00 ,$65.00 ,30,180
6872,8/7/2023,f,$65.00 ,$65.00 ,30,180
6872,8/8/2023,f,$65.00 ,$65.00 ,30,180
6872,8/9/2023,f,$65.00 ,$65.00 ,30,180
6872,8/10/2023,f,$65.00 ,$65.00 ,30,180
6872,8/11/2023,f,$65.00 ,$65.00 ,30,180
6872,8/12/2023,f,$65.00 ,$65.00 ,30,180
6872,8/13/2023,f,$65.00 ,$65.00 ,30,180
6872,8/14/2023,f,$65.00 ,$65.00 ,30,180
6872,8/15/2023,f,$65.00 ,$65.00 ,30,180
6872,8/16/2023,f,$65.00 ,$65.00 ,30,180
6872,8/17/2023,f,$65.00 ,$65.00 ,30,180
6872,8/18/2023,f,$65.00 ,$65.00 ,30,180
6872,8/19/2023,f,$65.00 ,$65.00 ,30,180
6872,8/20/2023,f,$65.00 ,$65.00 ,30,180
6872,8/21/2023,f,$65.00 ,$65.00 ,30,180
6872,8/22/2023,f,$65.00 ,$65.00 ,30,180
6872,8/23/2023,f,$65.00 ,$65.00 ,30,180
6872,8/24/2023,f,$65.00 ,$65.00 ,30,180
6872,8/25/2023,f,$65.00 ,$65.00 ,30,180
6872,8/26/2023,f,$65.00 ,$65.00 ,30,180
6872,8/27/2023,f,$65.00 ,$65.00 ,30,180
6872,8/28/2023,f,$65.00 ,$65.00 ,30,180
6872,8/29/2023,f,$65.00 ,$65.00 ,30,180
6872,8/30/2023,f,$65.00 ,$65.00 ,30,180
6872,8/31/2023,f,$65.00 ,$65.00 ,30,180
6990,7/31/2023,f,$75.00 ,$75.00 ,30,1125
6990,8/1/2023,f,$75.00 ,$75.00 ,30,1125
6990,8/2/2023,f,$75.00 ,$75.00 ,30,1125
6990,8/3/2023,f,$75.00 ,$75.00 ,30,1125
6990,8/4/2023,f,$75.00 ,$75.00 ,30,1125
6990,8/5/2023,f,$75.00 ,$75.00 ,30,1125
6990,8/6/2023,f,$75.00 ,$75.00 ,30,1125
6990,8/7/2023,f,$75.00 ,$75.00 ,30,1125
6990,8/8/2023,f,$75.00 ,$75.00 ,30,1125
6990,8/9/2023,f,$75.00 ,$75.00 ,30,1125
6990,8/10/2023,f,$75.00 ,$75.00 ,30,1125
6990,8/11/2023,f,$75.00 ,$75.00 ,30,1125
6990,8/12/2023,f,$75.00 ,$75.00 ,30,1125
6990,8/13/2023,f,$75.00 ,$75.00 ,30,1125
6990,8/14/2023,t,$75.00 ,$75.00 ,30,1125
6990,8/15/2023,t,$75.00 ,$75.00 ,30,1125
6990,8/16/2023,t,$75.00 ,$75.00 ,30,1125
6990,8/17/2023,t,$75.00 ,$75.00 ,30,1125
6990,8/18/2023,t,$75.00 ,$75.00 ,30,1125
6990,8/19/2023,t,$75.00 ,$75.00 ,30,1125
6990,8/20/2023,t,$75.00 ,$75.00 ,30,1125
6990,8/21/2023,t,$75.00 ,$75.00 ,30,1125
6990,8/22/2023,t,$75.00 ,$75.00 ,30,1125
6990,8/23/2023,t,$75.00 ,$75.00 ,30,1125
6990,8/24/2023,t,$75.00 ,$75.00 ,30,1125
6990,8/25/2023,t,$75.00 ,$75.00 ,30,1125
6990,8/26/2023,t,$75.00 ,$75.00 ,30,1125
6990,8/27/2023,t,$75.00 ,$75.00 ,30,1125
6990,8/28/2023,f,$75.00 ,$75.00 ,30,1125
6990,8/29/2023,f,$75.00 ,$75.00 ,30,1125
6990,8/30/2023,f,$75.00 ,$75.00 ,30,1125
6990,8/31/2023,f,$75.00 ,$75.00 ,30,1125
7064,7/31/2023,f,$95.00 ,$95.00 ,7,45
7064,8/1/2023,f,$95.00 ,$95.00 ,7,45
7064,8/2/2023,f,$95.00 ,$95.00 ,7,45
7064,8/3/2023,f,$95.00 ,$95.00 ,7,45
7064,8/4/2023,f,$95.00 ,$95.00 ,7,45
7064,8/5/2023,f,$95.00 ,$95.00 ,7,45
7064,8/6/2023,f,$95.00 ,$95.00 ,7,45
7064,8/7/2023,f,$95.00 ,$95.00 ,7,45
7064,8/8/2023,f,$95.00 ,$95.00 ,7,45
7064,8/9/2023,f,$95.00 ,$95.00 ,7,45
7064,8/10/2023,f,$95.00 ,$95.00 ,7,45
7064,8/11/2023,f,$95.00 ,$95.00 ,7,45
7064,8/12/2023,f,$95.00 ,$95.00 ,7,45
7064,8/13/2023,f,$95.00 ,$95.00 ,7,45
7064,8/14/2023,f,$95.00 ,$95.00 ,7,45
7064,8/15/2023,f,$95.00 ,$95.00 ,7,45
7064,8/16/2023,f,$95.00 ,$95.00 ,7,45
7064,8/17/2023,f,$95.00 ,$95.00 ,7,45
7064,8/18/2023,f,$95.00 ,$95.00 ,7,45
7064,8/19/2023,f,$95.00 ,$95.00 ,7,45
7064,8/20/2023,f,$95.00 ,$95.00 ,7,45
7064,8/21/2023,f,$95.00 ,$95.00 ,7,45
7064,8/22/2023,f,$95.00 ,$95.00 ,7,45
7064,8/23/2023,f,$95.00 ,$95.00 ,7,45
7064,8/24/2023,f,$95.00 ,$95.00 ,7,45
7064,8/25/2023,f,$95.00 ,$95.00 ,7,45
7064,8/26/2023,f,$95.00 ,$95.00 ,7,45
7064,8/27/2023,f,$95.00 ,$95.00 ,7,45
7064,8/28/2023,f,$95.00 ,$95.00 ,7,45
7064,8/29/2023,f,$95.00 ,$95.00 ,7,45
7064,8/30/2023,f,$95.00 ,$95.00 ,7,45
7064,8/31/2023,f,$95.00 ,$95.00 ,7,45
7097,7/31/2023,t,$199.00 ,$199.00 ,2,1125
7097,8/1/2023,t,$199.00 ,$199.00 ,2,1125
7097,8/2/2023,t,$199.00 ,$199.00 ,2,1125
7097,8/3/2023,t,$199.00 ,$199.00 ,2,1125
7097,8/4/2023,t,$220.00 ,$220.00 ,2,1125
7097,8/5/2023,t,$220.00 ,$220.00 ,2,1125
7097,8/6/2023,t,$199.00 ,$199.00 ,2,1125
7097,8/7/2023,t,$199.00 ,$199.00 ,2,1125
7097,8/8/2023,t,$199.00 ,$199.00 ,2,1125
7097,8/9/2023,t,$199.00 ,$199.00 ,2,1125
7097,8/10/2023,t,$199.00 ,$199.00 ,2,1125
7097,8/11/2023,f,$220.00 ,$220.00 ,2,1125
7097,8/12/2023,f,$220.00 ,$220.00 ,2,1125
7097,8/13/2023,t,$199.00 ,$199.00 ,2,1125
7097,8/14/2023,t,$199.00 ,$199.00 ,2,1125
7097,8/15/2023,t,$199.00 ,$199.00 ,2,1125
7097,8/16/2023,t,$199.00 ,$199.00 ,2,1125
7097,8/17/2023,t,$199.00 ,$199.00 ,2,1125
7097,8/18/2023,t,$220.00 ,$220.00 ,2,1125
7097,8/19/2023,t,$220.00 ,$220.00 ,2,1125
7097,8/20/2023,t,$199.00 ,$199.00 ,2,1125
7097,8/21/2023,t,$199.00 ,$199.00 ,2,1125
7097,8/22/2023,t,$199.00 ,$199.00 ,2,1125
7097,8/23/2023,t,$199.00 ,$199.00 ,2,1125
7097,8/24/2023,t,$199.00 ,$199.00 ,2,1125
7097,8/25/2023,t,$220.00 ,$220.00 ,2,1125
7097,8/26/2023,t,$220.00 ,$220.00 ,2,1125
7097,8/27/2023,f,$199.00 ,$199.00 ,2,1125
7097,8/28/2023,f,$199.00 ,$199.00 ,2,1125
7097,8/29/2023,f,$199.00 ,$199.00 ,2,1125
7097,8/30/2023,f,$199.00 ,$199.00 ,2,1125
7097,8/31/2023,f,$199.00 ,$199.00 ,2,1125
7801,7/31/2023,t,$395.00 ,$395.00 ,30,90
7801,8/1/2023,t,$395.00 ,$395.00 ,30,90
7801,8/2/2023,t,$395.00 ,$395.00 ,30,90
7801,8/3/2023,t,$395.00 ,$395.00 ,30,90
7801,8/4/2023,t,$395.00 ,$395.00 ,30,90
7801,8/5/2023,t,$395.00 ,$395.00 ,30,90
7801,8/6/2023,t,$395.00 ,$395.00 ,30,90
7801,8/7/2023,t,$395.00 ,$395.00 ,30,90
7801,8/8/2023,t,$395.00 ,$395.00 ,30,90
7801,8/9/2023,t,$395.00 ,$395.00 ,30,90
7801,8/10/2023,t,$395.00 ,$395.00 ,30,90
7801,8/11/2023,t,$395.00 ,$395.00 ,30,90
7801,8/12/2023,t,$395.00 ,$395.00 ,30,90
7801,8/13/2023,t,$395.00 ,$395.00 ,30,90
7801,8/14/2023,t,$395.00 ,$395.00 ,30,90
7801,8/15/2023,t,$395.00 ,$395.00 ,30,90
7801,8/16/2023,t,$395.00 ,$395.00 ,30,90
7801,8/17/2023,t,$395.00 ,$395.00 ,30,90
7801,8/18/2023,t,$395.00 ,$395.00 ,30,90
7801,8/19/2023,t,$395.00 ,$395.00 ,30,90
7801,8/20/2023,t,$395.00 ,$395.00 ,30,90
7801,8/21/2023,t,$395.00 ,$395.00 ,30,90
7801,8/22/2023,t,$395.00 ,$395.00 ,30,90
7801,8/23/2023,t,$395.00 ,$395.00 ,30,90
7801,8/24/2023,t,$395.00 ,$395.00 ,30,90
7801,8/25/2023,t,$395.00 ,$395.00 ,30,90
7801,8/26/2023,t,$395.00 ,$395.00 ,30,90
7801,8/27/2023,t,$395.00 ,$395.00 ,30,90
7801,8/28/2023,t,$395.00 ,$395.00 ,30,90
7801,8/29/2023,t,$395.00 ,$395.00 ,30,90
7801,8/30/2023,t,$395.00 ,$395.00 ,30,90
7801,8/31/2023,t,$395.00 ,$395.00 ,30,90
8490,7/31/2023,f,$175.00 ,$175.00 ,2,1125
8490,8/1/2023,f,$175.00 ,$175.00 ,2,1125
8490,8/2/2023,f,$175.00 ,$175.00 ,2,1125
8490,8/3/2023,f,$175.00 ,$175.00 ,2,1125
8490,8/4/2023,f,$175.00 ,$175.00 ,2,1125
8490,8/5/2023,t,$175.00 ,$175.00 ,2,1125
8490,8/6/2023,t,$175.00 ,$175.00 ,2,1125
8490,8/7/2023,t,$175.00 ,$175.00 ,2,1125
8490,8/8/2023,t,$175.00 ,$175.00 ,2,1125
8490,8/9/2023,t,$175.00 ,$175.00 ,2,1125
8490,8/10/2023,f,$170.00 ,$170.00 ,2,1125
8490,8/11/2023,f,$170.00 ,$170.00 ,2,1125
8490,8/12/2023,f,$170.00 ,$170.00 ,2,1125
8490,8/13/2023,f,$170.00 ,$170.00 ,2,1125
8490,8/14/2023,f,$170.00 ,$170.00 ,2,1125
8490,8/15/2023,f,$170.00 ,$170.00 ,2,1125
8490,8/16/2023,f,$170.00 ,$170.00 ,2,1125
8490,8/17/2023,t,$175.00 ,$175.00 ,2,1125
8490,8/18/2023,f,$175.00 ,$175.00 ,2,1125
8490,8/19/2023,f,$175.00 ,$175.00 ,2,1125
8490,8/20/2023,f,$175.00 ,$175.00 ,2,1125
8490,8/21/2023,t,$175.00 ,$175.00 ,2,1125
8490,8/22/2023,t,$175.00 ,$175.00 ,2,1125
8490,8/23/2023,t,$175.00 ,$175.00 ,2,1125
8490,8/24/2023,t,$175.00 ,$175.00 ,2,1125
8490,8/25/2023,t,$175.00 ,$175.00 ,2,1125
8490,8/26/2023,t,$175.00 ,$175.00 ,2,1125
8490,8/27/2023,t,$175.00 ,$175.00 ,2,1125
8490,8/28/2023,t,$175.00 ,$175.00 ,2,1125
8490,8/29/2023,t,$175.00 ,$175.00 ,2,1125
8490,8/30/2023,t,$175.00 ,$175.00 ,2,1125
8490,8/31/2023,t,$175.00 ,$175.00 ,2,1125
9357,7/31/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/1/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/2/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/3/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/4/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/5/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/6/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/7/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/8/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/9/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/10/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/11/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/12/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/13/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/14/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/15/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/16/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/17/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/18/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/19/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/20/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/21/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/22/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/23/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/24/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/25/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/26/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/27/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/28/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/29/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/30/2023,f,$175.00 ,$175.00 ,30,1125
9357,8/31/2023,f,$175.00 ,$175.00 ,30,1125
9704,7/31/2023,f,$52.00 ,$52.00 ,30,730
9704,8/1/2023,f,$52.00 ,$52.00 ,30,730
9704,8/2/2023,f,$52.00 ,$52.00 ,30,730
9704,8/3/2023,f,$52.00 ,$52.00 ,30,730
9704,8/4/2023,f,$62.00 ,$62.00 ,30,730
9704,8/5/2023,f,$62.00 ,$62.00 ,30,730
9704,8/6/2023,f,$52.00 ,$52.00 ,30,730
9704,8/7/2023,f,$52.00 ,$52.00 ,30,730
9704,8/8/2023,f,$52.00 ,$52.00 ,30,730
9704,8/9/2023,f,$52.00 ,$52.00 ,30,730
